dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,0,recruiter,hello,initiate conversation,35.0,Engineer,4.0,Tokyo,Google
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,1,worker,hello,acknowledge and reciprocate greeting,35.0,Engineer,4.0,Tokyo,Google
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,2,recruiter,what job do you like?,inquire about worker's job preferences,35.0,Engineer,4.0,Tokyo,Google
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,3,worker,I like many jobs here. It's a great place to work!,express enthusiasm and positive opinion about the workplace,35.0,Engineer,4.0,Tokyo,Google
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,4,recruiter,I can get you a managing job at Facebook,offer a job opportunity at Facebook,35.0,Engineer,4.0,Tokyo,Google
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,5,worker,That would be awesome!,express excitement and acceptance of the opportunity,35.0,Engineer,4.0,Tokyo,Google
ji,8b533354-1d6e-11e9-be12-6c96cfdf0295,6,recruiter,In Sydney or Beijing,provide location options for the job,35.0,Engineer,4.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,0,recruiter,Hi,Initiate conversation,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,1,worker,Hi,Respond to greeting,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,2,worker,I'd really like to work in Tokyo or Seoul,Express desire to work in Tokyo or Seoul,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,3,recruiter,I see,Acknowledge worker's preference,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,4,recruiter,Let me see,Indicate intention to check available positions,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,5,recruiter,We have engineer role at google. Interested?,Offer a specific job opportunity,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,6,worker,In tokyo or seoul?,Clarify location of the job offer,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,7,recruiter,tokyo,Confirm job location,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,8,worker,"Yeah, I can do that",Express willingness to accept the job offer,33.0,Engineer,3.0,Tokyo,Google
ji,8b558b4a-1d6e-11e9-8a34-6c96cfdf0295,9,recruiter,great,Express approval of worker's decision,33.0,Engineer,3.0,Tokyo,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,0,worker,Hello,Initiate conversation,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,1,recruiter,Hey,Respond to greeting,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,2,recruiter,We have engineer role at Google and Apple,Inform about job opportunities,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,3,recruiter,What would you like?,Inquire about worker's preference,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,4,worker,Google engineer sounds good,Express interest in Google engineer role,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,5,worker,I do have a preference for beijing,State location preference,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,6,recruiter,This is the best that I can offer for beijing,Set expectation for offer in Beijing,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,7,worker,What about 2 more dollars,Negotiate for higher salary,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,8,recruiter,"If you can accept Seoul, we can play around with the salary",Propose alternative location with potential salary adjustment,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,9,worker,I can't accept at all in seoul or sydney,Reject alternative locations,22.0,Engineer,2.0,Beijing,Google
ji,8b56a51e-1d6e-11e9-b5c4-6c96cfdf0295,10,recruiter,I still think it is a great offer,Reaffirm the value of the offer,22.0,Engineer,2.0,Beijing,Google
ji,8b578814-1d6e-11e9-8e33-6c96cfdf0295,0,worker,i need a job sir,Expressing a need for employment,35.0,Engineer,5.0,Sydney,Amazon
ji,8b578814-1d6e-11e9-8e33-6c96cfdf0295,1,recruiter,I have a job opening at Amazon as an engineer or manager.,Offering a job opportunity,35.0,Engineer,5.0,Sydney,Amazon
ji,8b578814-1d6e-11e9-8e33-6c96cfdf0295,2,worker,very prestigious! i need this to be in seoul,Expressing interest and specifying a location requirement,35.0,Engineer,5.0,Sydney,Amazon
ji,8b578814-1d6e-11e9-8e33-6c96cfdf0295,3,recruiter,I can do Seoul as long as it's 3 days a week holiday.,Agreeing to the location with a condition,35.0,Engineer,5.0,Sydney,Amazon
ji,8b578814-1d6e-11e9-8e33-6c96cfdf0295,4,worker,no can do. I take a lot of religious holidays,Rejecting the condition due to personal reasons,35.0,Engineer,5.0,Sydney,Amazon
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,0,recruiter,hi,Initiate conversation,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,1,worker,hi,Respond to greeting,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,2,worker,Can you possibly do Facebook Manager?,Inquire about job opportunities for Facebook Manager,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,3,worker,I am also very happy with Apple Engineer or Manager,Express openness to Apple Engineer or Manager positions,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,4,recruiter,apple engineer might work,Indicate possibility of Apple Engineer position,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,5,recruiter,how about in tokyo at $26,Propose job location and salary,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,6,recruiter,what do you think about that,Seek worker's opinion on the proposal,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,7,worker,not tokyo,Express disinterest in Tokyo location,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,8,worker,sydney?,Inquire about job availability in Sydney,25.0,Engineer,3.0,Beijing,Apple
ji,8b590da6-1d6e-11e9-8445-6c96cfdf0295,9,recruiter,no,Decline Sydney as an option,25.0,Engineer,3.0,Beijing,Apple
ji,8b59fd88-1d6e-11e9-bebe-6c96cfdf0295,0,recruiter,Hi!,To greet the worker and initiate the conversation,25.0,Sales,4.0,Sydney,Amazon
ji,8b59fd88-1d6e-11e9-bebe-6c96cfdf0295,1,worker,I am. I'd like to work in Sales for Amazon in Sydney.,To express interest in working in Sales for Amazon in Sydney,25.0,Sales,4.0,Sydney,Amazon
ji,8b59fd88-1d6e-11e9-bebe-6c96cfdf0295,2,recruiter,"Ok, that sounds great.",To acknowledge the worker's interest and express agreement,25.0,Sales,4.0,Sydney,Amazon
ji,8b59fd88-1d6e-11e9-bebe-6c96cfdf0295,3,recruiter,I'm sure we can offer you a great position.,To assure the worker of potential job opportunities,25.0,Sales,4.0,Sydney,Amazon
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,0,recruiter,"Alright kid, tell me what I'm gonna have to do t oget you to work for us.",To express willingness to negotiate and persuade the worker to join the company.,38.0,Designer,5.0,Seoul,Amazon
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,1,worker,hi,To greet the recruiter and acknowledge the conversation.,38.0,Designer,5.0,Seoul,Amazon
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,2,recruiter,Where do you wanna work? What position and which workplace?,To inquire about the worker's preferences for job location and position.,38.0,Designer,5.0,Seoul,Amazon
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,3,worker,how about tokyo,To express a preference for working in Tokyo.,38.0,Designer,5.0,Seoul,Amazon
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,4,recruiter,Tokyo is full. We got spots in Seoul and Beijing though. Just as nice Asian scenery.,To inform the worker that Tokyo is not available and offer alternative locations.,38.0,Designer,5.0,Seoul,Amazon
ji,8b5abf70-1d6e-11e9-9f0c-6c96cfdf0295,5,recruiter,Which company do you wanna work for?,To ask the worker about their preferred company to work for.,38.0,Designer,5.0,Seoul,Amazon
ji,8b5c73ec-1d6e-11e9-83e9-6c96cfdf0295,0,recruiter,how do you feel about working at amazon?,To inquire about the worker's feelings towards working at Amazon.,27.0,Designer,5.0,Tokyo,Amazon
ji,8b5c73ec-1d6e-11e9-83e9-6c96cfdf0295,1,worker,I think it will be good,To express a positive opinion about working at Amazon.,27.0,Designer,5.0,Tokyo,Amazon
ji,8b5c73ec-1d6e-11e9-83e9-6c96cfdf0295,2,recruiter,designer?,To inquire if the worker is interested in a designer position.,27.0,Designer,5.0,Tokyo,Amazon
ji,8b5c73ec-1d6e-11e9-83e9-6c96cfdf0295,3,worker,I think that will be fantastic.,To express enthusiasm about the designer position.,27.0,Designer,5.0,Tokyo,Amazon
ji,8b5c73ec-1d6e-11e9-83e9-6c96cfdf0295,4,recruiter,awesome! is seoul good for you? I can also do tokyo or beijing if it isnt,To confirm if Seoul is a suitable location and offer alternatives.,27.0,Designer,5.0,Tokyo,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,0,recruiter,Hello,To initiate the conversation,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,1,recruiter,We have openings at Amazon. Would you be interested?,To inform the worker about job openings and gauge interest,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,2,worker,Yes I would be!,To express interest in the job openings,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,3,recruiter,Let's see what I CAN COME UP WITH,To express willingness to find suitable job options,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,4,recruiter,Sydney has the opening for Engineer at Amazon,To provide specific job details,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,5,recruiter,Will that work for you?,To confirm if the job location and position are acceptable,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,6,worker,Yep that would,To confirm acceptance of the job location and position,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5d56ae-1d6e-11e9-9f32-6c96cfdf0295,7,recruiter,Great. Please accept the offer if it sounds good to you. I tried to be very fair and gave a great offer,To encourage the worker to accept the job offer and assure them of its fairness,38.0,Engineer,3.0,Sydney,Amazon
ji,8b5e1aa8-1d6e-11e9-965a-6c96cfdf0295,0,worker,hello,initiate conversation,35.0,Manager,4.0,Seoul,Amazon
ji,8b5e1aa8-1d6e-11e9-965a-6c96cfdf0295,1,recruiter,hi,acknowledge greeting,35.0,Manager,4.0,Seoul,Amazon
ji,8b5e1aa8-1d6e-11e9-965a-6c96cfdf0295,2,recruiter,how about a job as a manager at facebook?,offer job opportunity,35.0,Manager,4.0,Seoul,Amazon
ji,8b5e1aa8-1d6e-11e9-965a-6c96cfdf0295,3,recruiter,$35,provide salary information,35.0,Manager,4.0,Seoul,Amazon
ji,8b5e1aa8-1d6e-11e9-965a-6c96cfdf0295,4,worker,great idea,express interest in the job offer,35.0,Manager,4.0,Seoul,Amazon
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,20.0,Sales,5.0,Beijing,Google
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,1,worker,hi,Respond to greeting,20.0,Sales,5.0,Beijing,Google
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,2,recruiter,"We have sales positions at Google, Facebook",Inform about available job positions,20.0,Sales,5.0,Beijing,Google
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,3,recruiter,Which one would you like?,Inquire about worker's preference,20.0,Sales,5.0,Beijing,Google
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,4,worker,sales in Google please,Express preference for a position at Google,20.0,Sales,5.0,Beijing,Google
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,5,recruiter,Will Seoul work for you?,Inquire about worker's willingness to work in Seoul,20.0,Sales,5.0,Beijing,Google
ji,8b5f0a08-1d6e-11e9-83b5-6c96cfdf0295,6,recruiter,It is a great location,Promote the location as desirable,20.0,Sales,5.0,Beijing,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,0,recruiter,Hello!,Initiate conversation,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,1,worker,"Hi, how are you doing?",Engage in polite social interaction,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,2,recruiter,I am well....what position would you like to inquire about.,Inquire about the worker's interest,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,3,worker,Well I want to be a designer at Google based in Sydney,Express desire for a specific job position,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,4,recruiter,How much experience do you have?,Assess the worker's qualifications,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,5,worker,Alot but why might be that a problem?,Express confidence and question potential issues,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,6,recruiter,Not a problem....I am preparing to make you an offer.,Reassure and indicate intention to make an offer,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,7,worker,I am sorry but that offer will not be up to my standards,Express dissatisfaction with the anticipated offer,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,8,recruiter,What do you propose?,Seek a counterproposal,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,9,worker,I would think this is more fair for both of us,Propose a fairer offer,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,10,recruiter,The salary is much too high.  I could go $35,Negotiate by offering a lower salary,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,11,worker,I am sorry but the second offer is much worse than your first offer,Express dissatisfaction with the revised offer,39.0,Designer,4.0,Sydney,Google
ji,8b613148-1d6e-11e9-9231-6c96cfdf0295,12,recruiter,It is actually not much worse but thank you for your consideration...,Defend the revised offer and express gratitude,39.0,Designer,4.0,Sydney,Google
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,0,recruiter,hi,Initiate conversation,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,1,worker,Hello,Respond to greeting,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,2,worker,Do you have engineer positions at facebook or apple?,Inquire about job opportunities at specific companies,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,3,recruiter,I could do engineer at apple,Offer a potential job opportunity at Apple,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,4,recruiter,what about salary of $28,Propose a salary for the job opportunity,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,5,worker,I have to see the location first,Express the need to know the job location before considering the offer,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,6,worker,Is tokyo available?,Inquire about the availability of a position in Tokyo,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,7,recruiter,and 2 days holiday in bejing.  I can't do tokyo,Offer a job in Beijing and state that Tokyo is not available,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,8,worker,"Beijing is very bad, I would need much more salary and holidays",Express dissatisfaction with the Beijing offer and state higher requirements,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,9,worker,42/hr and 5 days  off a week is my Beijing minimum,Specify minimum acceptable salary and holidays for a position in Beijing,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,10,recruiter,i could do amazon for 5 days holiday,Offer a job at Amazon with the desired holidays,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,11,worker,Amazon what?,Seek clarification on the Amazon offer,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,12,recruiter,salary $37 engineer,Provide salary details for the Amazon offer,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,13,recruiter,how's that sound,Ask for the worker's opinion on the offer,20.0,Manager,4.0,Tokyo,Amazon
ji,8b62d528-1d6e-11e9-99c9-6c96cfdf0295,14,worker,Salary would need to be 48,State a higher salary requirement,20.0,Manager,4.0,Tokyo,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,0,worker,hi,Initiate conversation,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,1,recruiter,Hello what position are you looking to work?,Inquire about the worker's job interest,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,2,worker,Google engineer,Express interest in a position at Google,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,3,worker,"sorry, amazon",Correct previous statement,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,4,worker,Amazon engineer,Clarify interest in a position at Amazon,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,5,recruiter,Ok and what salary would you be comfortable with,Inquire about the worker's salary expectations,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,6,worker,33?,Propose a salary figure,38.0,Engineer,3.0,Beijing,Amazon
ji,8b6481e2-1d6e-11e9-a4dc-6c96cfdf0295,7,worker,tokyo is better for me,Express preference for Tokyo location,38.0,Engineer,3.0,Beijing,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,1,worker,"Hi, how has your day been?",Engage in small talk and build rapport,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,2,recruiter,"Good, how about you?",Respond to small talk and reciprocate interest,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,3,worker,"Good, now I se you have a job offer for me?",Confirm the existence of a job offer,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,4,recruiter,I'm looking for an Amazon or Apple engineer,Specify the job requirements,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,5,worker,Amazon is a better offer for me,Express preference for the Amazon offer,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,6,worker,I would also love to be based in Sydney,State a desire to be based in Sydney,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,7,recruiter,What's your #2 city?,Inquire about alternative location preferences,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,8,worker,Unfortunately that is the only city I would like to have,Reiterate preference for Sydney as the only option,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b653fe8-1d6e-11e9-bd6a-6c96cfdf0295,9,recruiter,I can't offer you great holidays or pay in Sydney,Communicate limitations of the offer in Sydney,50.0,Engineer,6.0,Tokyo,Amazon
ji,8b678278-1d6e-11e9-a0cc-6c96cfdf0295,0,recruiter,hi,initiate conversation,35.0,Engineer,5.0,Tokyo,Amazon
ji,8b678278-1d6e-11e9-a0cc-6c96cfdf0295,1,worker,hi,acknowledge greeting,35.0,Engineer,5.0,Tokyo,Amazon
